model,language,strategy,file,row_index,question,standard_answer,model_raw_output,parse_error,parse_error_msg,predicted_choice,predicted_reason,predicted_self_judgment,reason_length,is_correct,category
THUDM/GLM-4-9B-0414,zh,zero_shot,chinese_history.csv,3,有学者认为河南偃师二里头文化遗址是传说中的夏朝都邑。以下考古发现中，最有力的证据是,B,"{""choice"": ""B"", ""reason"": ""宫殿遗址能够直接反映当时的社会结构和等级制度，是判断都邑性质的关键证据。"", ""self_judgment"": ""correct""}",False,,B,宫殿遗址能够直接反映当时的社会结构和等级制度，是判断都邑性质的关键证据。,correct,36,True,C
THUDM/GLM-4-9B-0414,zh,zero_shot,marxist_theory.csv,3,最鲜明体现资本主义国家实质的国家职能是,D,"{""choice"": ""B"", ""reason"": ""经济职能最鲜明体现资本主义国家的实质，因为资本主义的核心是市场经济和私有制，国家的经济职能直接服务于维护和促进这些经济体系。"", ""self_judgment"": ""correct""}",False,,B,经济职能最鲜明体现资本主义国家的实质，因为资本主义的核心是市场经济和私有制，国家的经济职能直接服务于维护和促进这些经济体系。,correct,62,False,L
THUDM/GLM-4-9B-0414,zh,zero_shot,chinese_teacher_qualification.csv,3,一般说来，制约教育发展规模，速度和教育结构的根本性因素是,A,"{""choice"": ""A"", ""reason"": ""生产力发展水平决定了社会可支配的资源，从而影响教育投入和规模。"", ""self_judgment"": ""correct""}",False,,A,生产力发展水平决定了社会可支配的资源，从而影响教育投入和规模。,correct,31,True,C
THUDM/GLM-4-9B-0414,zh,zero_shot,sports_science.csv,3,年度训练大周期的核心部分是,D,"{""choice"": ""D"", ""reason"": ""比赛时期是年度训练大周期的核心部分，因为这是运动员展示训练成果、参与比赛并争取成绩的阶段。"", ""self_judgment"": ""correct""}",False,,D,比赛时期是年度训练大周期的核心部分，因为这是运动员展示训练成果、参与比赛并争取成绩的阶段。,correct,45,True,C
THUDM/GLM-4-9B-0414,zh,zero_shot,public_relations.csv,2,具有显着的跨文化特征的是,D,"{""choice"": ""A"", ""reason"": ""国际公众涉及不同国家和文化背景，具有显著的跨文化特征。"", ""self_judgment"": ""correct""}",False,,A,国际公众涉及不同国家和文化背景，具有显著的跨文化特征。,correct,27,False,C
THUDM/GLM-4-9B-0414,zh,zero_shot,chinese_history.csv,1,《读通鉴论》曰：“两端争胜，而徒为无益之论者，辨封建者是也。____，垂二千年而弗能改矣。”句中横线处应填入,A,"{""choice"": ""A"", ""reason"": ""《读通鉴论》中讨论封建制度的弊端，并指出其影响深远，因此应填入郡县之制作为对比，表明郡县制更为持久。"", ""self_judgment"": ""correct""}",False,,A,《读通鉴论》中讨论封建制度的弊端，并指出其影响深远，因此应填入郡县之制作为对比，表明郡县制更为持久。,correct,50,True,C
THUDM/GLM-4-9B-0414,zh,zero_shot,international_law.csv,4,航空器的国籍是指,A,"{""choice"": ""A"", ""reason"": ""航空器的国籍是根据国际民航公约规定，由航空器登记国来确定，与机长、所有人或承租人的国籍无关。"", ""self_judgment"": ""correct""}",False,,A,航空器的国籍是根据国际民航公约规定，由航空器登记国来确定，与机长、所有人或承租人的国籍无关。,correct,46,True,C
THUDM/GLM-4-9B-0414,zh,zero_shot,college_actuarial_science.csv,0,在三淢因模型中给出 $\mu_x^{(j)}=0.2 j， j=1，2，3$， 则 $q_x^{(2)}=()$ 。,A,"{""choice"": ""D"", ""reason"": ""在三淢因模型中，$q_x^{(j)}$ 通常与 $\mu_x^{(j)}$ 相关。给定的 $\mu_x^{(j)}=0.2j$，则 $\mu_x^{(2)}=0.4$。假设模型中的关系为线性，$q_x^{(2)}$ 可能为 $\mu_x^{(2)}$ 的一定比例或减去某常数。选项 D 0.13 接近 0.4 的一半，符合简单线性关系的可能性。"", ""self_judgment"": ""correct""}",True,Invalid \escape: line 1 column 53 (char 52),D,,,0,False,Q
THUDM/GLM-4-9B-0414,zh,zero_shot,philosophy.csv,0,“一切皆流，无物常驻。”是谁的观点,B,"{""choice"": ""B"", ""reason"": ""赫拉克利特是古希腊哲学家，提出‘一切皆流，无物常驻’的观点，强调变化的永恒性。"", ""self_judgment"": ""correct""}",False,,B,赫拉克利特是古希腊哲学家，提出‘一切皆流，无物常驻’的观点，强调变化的永恒性。,correct,39,True,C
THUDM/GLM-4-9B-0414,zh,zero_shot,college_actuarial_science.csv,1,已知现年 18 岁的王先生， 再生存 10 年的概率为 0.95 ， 再生存 30 年的概率为 0.75 ， 则 其现年 28 岁在达到 48 岁之前的死亡概率为 ( )。,D,"{""choice"": ""B"", ""reason"": ""现年28岁再生存20年的概率为0.75/0.95=0.7895，则死亡概率为1-0.7895=0.2105。再生存10年的概率为0.95，则死亡概率为1-0.95=0.05。现年28岁在达到48岁之前的死亡概率为0.05+0.2105=0.2655，最接近0.2503。"", ""self_judgment"": ""correct""}",False,,B,现年28岁再生存20年的概率为0.75/0.95=0.7895，则死亡概率为1-0.7895=0.2105。再生存10年的概率为0.95，则死亡概率为1-0.95=0.05。现年28岁在达到48岁之前的死亡概率为0.05+0.2105=0.2655，最接近0.2503。,correct,135,False,Q
THUDM/GLM-4-9B-0414,zh,zero_shot,college_engineering_hydrology.csv,1,流域围湖造田和填湖造田，将使流域蒸发[ ]。,D,"{""choice"": ""D"", ""reason"": ""围湖造田和填湖造田减少了湖泊面积，从而减少了水面蒸发量，但增加了陆地蒸发量，总体影响难以简单确定。"", ""self_judgment"": ""correct""}",False,,D,围湖造田和填湖造田减少了湖泊面积，从而减少了水面蒸发量，但增加了陆地蒸发量，总体影响难以简单确定。,correct,49,True,Q
THUDM/GLM-4-9B-0414,zh,zero_shot,education.csv,2,职业学校的中心工作是,D,"{""choice"": ""D"", ""reason"": ""职业学校的中心工作是专业建设，因为专业建设直接关系到学校的特色和人才培养质量。"", ""self_judgment"": ""correct""}",False,,D,职业学校的中心工作是专业建设，因为专业建设直接关系到学校的特色和人才培养质量。,correct,39,True,C
THUDM/GLM-4-9B-0414,zh,zero_shot,elementary_chinese.csv,4,孔子弟子中擅长做生意的是谁,A,"{""choice"": ""A"", ""reason"": ""子贡在《论语》中被称为'商圣'，擅长经商，曾以货易货获利丰厚，帮助孔子进行周游列国的活动。"", ""self_judgment"": ""correct""}",False,,A,子贡在《论语》中被称为'商圣'，擅长经商，曾以货易货获利丰厚，帮助孔子进行周游列国的活动。,correct,45,True,C
THUDM/GLM-4-9B-0414,zh,zero_shot,international_law.csv,1,在目前西方国家，数量最多的公司形式是,C,"{""choice"": ""C"", ""reason"": ""在西方国家，有限公司因其有限责任和税务优势，成为最受欢迎的公司形式。"", ""self_judgment"": ""correct""}",False,,C,在西方国家，有限公司因其有限责任和税务优势，成为最受欢迎的公司形式。,correct,34,True,Q
THUDM/GLM-4-9B-0414,zh,zero_shot,computer_science.csv,4,算法的基本结构中不包括,D,"{""choice"": ""D"", ""reason"": ""算法的基本结构包括顺序结构、选择结构和循环结构，不包括逻辑结构。"", ""self_judgment"": ""correct""}",False,,D,算法的基本结构包括顺序结构、选择结构和循环结构，不包括逻辑结构。,correct,32,True,L
THUDM/GLM-4-9B-0414,zh,zero_shot,clinical_knowledge.csv,1,革兰阴性菌所致脓毒症的临床特点是,A,"{""choice"": ""A"", ""reason"": ""革兰阴性菌所致脓毒症常并发休克，因为革兰阴性菌感染后可释放内毒素，引起强烈的炎症反应和血管活性物质释放，导致血管扩张、毛细血管通透性增加和心功能抑制，从而容易发生休克。"", ""self_judgment"": ""correct""}",False,,A,革兰阴性菌所致脓毒症常并发休克，因为革兰阴性菌感染后可释放内毒素，引起强烈的炎症反应和血管活性物质释放，导致血管扩张、毛细血管通透性增加和心功能抑制，从而容易发生休克。,correct,84,True,C
THUDM/GLM-4-9B-0414,zh,zero_shot,high_school_biology.csv,0,给健康大鼠静脉注射大量的低渗食盐水后，下列变化合理的是,A,"{""choice"": ""A"", ""reason"": ""低渗食盐水导致细胞外液渗透压降低，刺激下丘脑渗透压感受器，释放抗利尿激素，减少尿量。"", ""self_judgment"": ""incorrect""}",False,,A,低渗食盐水导致细胞外液渗透压降低，刺激下丘脑渗透压感受器，释放抗利尿激素，减少尿量。,incorrect,42,True,Q
THUDM/GLM-4-9B-0414,zh,zero_shot,machine_learning.csv,0,SVM在下列那种情况下表现糟糕,D,"{""choice"": ""D"", ""reason"": ""SVM在含噪声数据与重叠数据点的情况下表现糟糕，因为噪声和重叠点会导致模型边界过于复杂，降低泛化能力。"", ""self_judgment"": ""correct""}",False,,D,SVM在含噪声数据与重叠数据点的情况下表现糟糕，因为噪声和重叠点会导致模型边界过于复杂，降低泛化能力。,correct,51,True,L
THUDM/GLM-4-9B-0414,zh,zero_shot,high_school_geography.csv,4,世界上最大的岛屿是,C,"{""choice"": ""C"", ""reason"": ""格陵兰岛是世界上面积最大的岛屿，面积超过2,100,000平方公里。"", ""self_judgment"": ""correct""}",False,,C,"格陵兰岛是世界上面积最大的岛屿，面积超过2,100,000平方公里。",correct,34,True,C
THUDM/GLM-4-9B-0414,zh,zero_shot,college_engineering_hydrology.csv,2,水位观测的精度一般准确到 (),A,"{""choice"": ""B"", ""reason"": ""水位观测的精度一般准确到0.1m，这是常见的精度水平。"", ""self_judgment"": ""correct""}",False,,B,水位观测的精度一般准确到0.1m，这是常见的精度水平。,correct,27,False,Q
THUDM/GLM-4-9B-0414,zh,zero_shot,sociology.csv,1,相距 365 厘米以上的距离，是,D,"{""choice"": ""D"", ""reason"": ""社会距离通常指相距 1.2米 到 3.6米（约 4 到 12 英尺）的范围，而 365 厘米（3.65 米）明显超出这个范围，进入公众距离，即 3.6 米以上。"", ""self_judgment"": ""correct""}",False,,D,社会距离通常指相距 1.2米 到 3.6米（约 4 到 12 英尺）的范围，而 365 厘米（3.65 米）明显超出这个范围，进入公众距离，即 3.6 米以上。,correct,80,True,Q
THUDM/GLM-4-9B-0414,zh,zero_shot,education.csv,4,在我国最早的管理学家是,A,"{""choice"": ""D"", ""reason"": ""孔子在中国古代思想史中具有重要地位，其管理思想主要体现在《论语》中，对后世管理理念产生了深远影响。"", ""self_judgment"": ""correct""}",False,,D,孔子在中国古代思想史中具有重要地位，其管理思想主要体现在《论语》中，对后世管理理念产生了深远影响。,correct,49,False,C
THUDM/GLM-4-9B-0414,zh,zero_shot,ancient_chinese.csv,2,下列句中，“是”充当前置宾语的一句是,B,"{""choice"": ""D"", ""reason"": ""在选项D中，“是”位于动词“待”之前，作为其前置宾语，表示等待的是“固民之殄病”。其他选项中的“是”均不担任此角色。"", ""self_judgment"": ""correct""}",False,,D,在选项D中，“是”位于动词“待”之前，作为其前置宾语，表示等待的是“固民之殄病”。其他选项中的“是”均不担任此角色。,correct,58,False,L
THUDM/GLM-4-9B-0414,zh,zero_shot,electrical_engineering.csv,0,在跳闸命令和合闸命令同时存在时，应保证,A,"{""choice"": ""A"", ""reason"": ""在跳闸命令和合闸命令同时存在时，应优先执行跳闸命令，因为跳闸通常用于紧急情况，需要立即切断电源以确保安全。"", ""self_judgment"": ""correct""}",False,,A,在跳闸命令和合闸命令同时存在时，应优先执行跳闸命令，因为跳闸通常用于紧急情况，需要立即切断电源以确保安全。,correct,53,True,L
THUDM/GLM-4-9B-0414,zh,zero_shot,computer_security.csv,2,人为的安全威胁包括主动攻击和被动攻击，以下属于被动攻击的是,B,"{""choice"": ""B"", ""reason"": ""被动攻击通常指不直接修改数据但进行窃听或监视的行为。流量分析属于被动攻击，因为它通过观察网络流量来获取信息。"", ""self_judgment"": ""correct""}",False,,B,被动攻击通常指不直接修改数据但进行窃听或监视的行为。流量分析属于被动攻击，因为它通过观察网络流量来获取信息。,correct,54,True,C
THUDM/GLM-4-9B-0414,zh,zero_shot,global_facts.csv,3,从政体上讲，美国是哪种形式的共和制,B,"{""choice"": ""B"", ""reason"": ""美国是总统制共和国，由总统担任国家元首和政府首脑，实行三权分立。"", ""self_judgment"": ""correct""}",False,,B,美国是总统制共和国，由总统担任国家元首和政府首脑，实行三权分立。,correct,32,True,C
THUDM/GLM-4-9B-0414,zh,zero_shot,philosophy.csv,2,建立了神正论的是。,B,"{""choice"": ""B"", ""reason"": ""圣奥古斯丁是神正论的主要建立者，他解释了为何在存在恶的情况下，上帝仍然是全善的。"", ""self_judgment"": ""correct""}",False,,B,圣奥古斯丁是神正论的主要建立者，他解释了为何在存在恶的情况下，上帝仍然是全善的。,correct,40,True,C
THUDM/GLM-4-9B-0414,zh,zero_shot,elementary_commonsense.csv,2,有“绿城” 之称的是,A,"{""choice"": ""C"", ""reason"": ""昆明被称为'春城'，而'绿城'通常指的是杭州，但杭州不在选项中。在给定的选项中，昆明是最接近的，尽管不完全准确。"", ""self_judgment"": ""incorrect""}",False,,C,昆明被称为'春城'，而'绿城'通常指的是杭州，但杭州不在选项中。在给定的选项中，昆明是最接近的，尽管不完全准确。,incorrect,56,False,C
THUDM/GLM-4-9B-0414,zh,zero_shot,public_relations.csv,3,公关调查的对象是,A,"{""choice"": ""A"", ""reason"": ""公关调查的主要对象是公众，即与组织相关的所有利益相关者群体。"", ""self_judgment"": ""correct""}",False,,A,公关调查的主要对象是公众，即与组织相关的所有利益相关者群体。,correct,30,True,C
